,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$229,900.00",3671 GLOXINIA DR,NORTH FORT MYERS,2+Den/2(0),"1,670",6,"$228,500.00",12/30/20
,,"$236,900.00",252 LISETTE ST,FORT MYERS,3 Bed/2(0),"1,461",26,"$228,900.00",12/29/20
,,"$228,990.00",118 NW 13TH AVE,CAPE CORAL,3+Den/2(0),"1,469",4,"$228,990.00",12/28/20
,,"$229,900.00",2106 NW 14TH LN,CAPE CORAL,3+Den/2(0),"1,670",2,"$229,000.00",12/08/20
,,"$229,000.00",2236 SW 14TH PL,CAPE CORAL,3+Den/2(0),"2,071",1,"$229,000.00",10/27/20
,,"$229,000.00",2 NW 14TH AVE,CAPE CORAL,3 Bed/2(0),"1,459",49,"$229,000.00",12/18/20
,,"$229,000.00",1650 BATES CIR,FORT MYERS,3 Bed/2(0),"1,354",1,"$229,000.00",12/04/20
,,"$225,000.00",1161 GARDEN ST,LABELLE,3 Bed/2(0),"2,478",5,"$229,000.00",11/16/20
,,"$229,000.00",202 HOMER AVE N,LEHIGH ACRES,3+Den/2(0),"1,708",4,"$229,000.00",12/11/20
,,"$226,999.00",4656 VARSITY CIR,LEHIGH ACRES,3 Bed/2(0),"1,699",1,"$229,000.00",11/20/20
,,"$229,000.00",736/738 HOMER AVE S,LEHIGH ACRES,6 or More/4(0),"2,358",--,"$229,000.00",07/23/20
,,"$229,900.00",474 RAYFORD ST,LEHIGH ACRES,3+Den/2(0),"1,669",3,"$229,000.00",09/29/20
,,"$229,000.00",17126 WAYZATA CT,NORTH FORT MYERS,3 Bed/2(0),"1,539",1,"$229,000.00",12/18/20
,,"$229,900.00",2134 COUNTRY CLUB BLVD,CAPE CORAL,3 Bed/2(0),"1,413",5,"$229,400.00",12/31/20
,,"$229,500.00",817 SW 37TH TER,CAPE CORAL,3+Den/2(0),"1,574",4,"$229,500.00",12/11/20
,,"$229,900.00",606 NW 27TH TER,CAPE CORAL,3 Bed/2(0),"1,503",43,"$229,900.00",12/23/20
,,"$229,900.00",3307 SW 1ST PL,CAPE CORAL,3 Bed/2(0),"1,340",5,"$229,900.00",11/17/20
,,"$229,900.00",1619 NW 27TH ST,CAPE CORAL,3 Bed/2(0),"1,522",18,"$229,900.00",10/30/20
,,"$229,900.00",4112 NE 10TH AVE,CAPE CORAL,3 Bed/2(0),"1,401",53,"$229,900.00",12/31/20
,,"$229,900.00",9040 QUAIL CT,FORT MYERS,2+Den/2(0),"1,208",7,"$229,900.00",12/15/20
,,"$229,900.00",8755 BEACON ST,FORT MYERS,2+Den/2(0),"1,388",4,"$229,900.00",12/28/20
,,"$229,900.00",9028 LARGO CIR,LABELLE,3 Bed/2(0),"1,580",72,"$229,900.00",11/05/20
,,"$229,900.00",9049 GREEN CIR,LABELLE,3+Den/2(0),"1,531",20,"$229,900.00",10/30/20
,,"$229,900.00",3102 MEMPHIS LN,LABELLE,3 Bed/2(0),"1,531",77,"$229,900.00",11/04/20
,,"$235,000.00",1034 NW 24TH TER,CAPE CORAL,3+Den/2(0),"2,006",16,"$230,000.00",11/30/20
,,"$232,000.00",1023 NE 40TH TER,CAPE CORAL,3 Bed/2(1),"1,805",45,"$230,000.00",12/23/20
,,"$235,000.00",1403 SHELBY PKY,CAPE CORAL,3 Bed/2(0),"1,679",0,"$230,000.00",11/10/20
,,"$240,000.00",918 NW EMBERS TER,CAPE CORAL,3 Bed/2(0),"1,272",49,"$230,000.00",12/30/20
,,"$240,000.00",1215 SE 19TH TER,CAPE CORAL,3 Bed/2(0),"1,866",34,"$230,000.00",12/31/20
,,"$219,900.00",2111 NE VAN LOON TER,CAPE CORAL,3 Bed/2(0),"1,520",5,"$230,000.00",09/29/20
,,"$220,000.00",1100 NW 21ST PL,CAPE CORAL,3+Den/2(0),"2,017",2,"$230,000.00",10/23/20
,,"$235,000.00",2111 CORAL POINT DR,CAPE CORAL,3 Bed/2(0),"1,788",4,"$230,000.00",11/16/20
,,"$229,000.00",2803 NW 5TH TER,CAPE CORAL,3 Bed/2(0),"1,452",7,"$230,000.00",09/18/20
,,"$234,888.00",1314 SW 39TH TER,CAPE CORAL,3 Bed/2(0),"1,520",13,"$230,000.00",10/26/20
,,"$234,900.00",844 SW 37TH TER,CAPE CORAL,3 Bed/2(0),"1,659",7,"$230,000.00",10/09/20
,,"$258,900.00",10209 GOLDEN ELM DR,ESTERO,3 Bed/2(0),"1,420",6,"$230,000.00",10/30/20
,,"$279,000.00",7214 COCA SABAL LN,FORT MYERS,3 Bed/2(0),"1,161",2,"$230,000.00",12/30/20
,,"$239,900.00",14941 COOPERS HAWK WAY,FORT MYERS,3+Den/2(0),"1,639",15,"$230,000.00",11/06/20
,,"$239,000.00",7229 BUCHANAN RD,FORT MYERS,3 Bed/2(0),"1,332",2,"$230,000.00",10/27/20
,,"$255,000.00",11078 LANCEWOOD ST,FORT MYERS,3 Bed/2(0),"1,578",15,"$230,000.00",12/04/20
,,"$230,000.00",1876 PASSAIC AVE,FORT MYERS,3+Den/2(1),"1,770",13,"$230,000.00",11/13/20
,,"$249,750.00",5114 LEE ST,LEHIGH ACRES,3 Bed/2(0),"1,422",20,"$230,000.00",12/07/20
,,"$225,000.00",3702 10TH ST W,LEHIGH ACRES,4+Den/3(0),"2,108",3,"$230,000.00",11/24/20
,,"$230,000.00",809 HAMILTON AVE,LEHIGH ACRES,2 Bed/2(1),"1,415",11,"$230,000.00",10/29/20
,,"$239,900.00",1216 ALBEMARLE CIR,LEHIGH ACRES,3 Bed/2(0),"1,907",57,"$230,000.00",12/08/20
,,"$234,900.00",457 GREENBRIAR BLVD,LEHIGH ACRES,3+Den/2(0),"1,714",86,"$230,000.00",12/08/20
,,"$239,900.00",20675 DENNISPORT LN,NORTH FORT MYERS,2+Den/2(0),"1,492",5,"$230,000.00",12/22/20
,,"$230,000.00",13751 WILLOW BRIDGE DR,NORTH FORT MYERS,3 Bed/2(0),"1,945",3,"$230,000.00",12/09/20
,,"$237,000.00",1870 EMBARCADERO WAY,NORTH FORT MYERS,3 Bed/2(0),"1,628",20,"$230,000.00",11/24/20
,,"$230,320.00",2723 FORALESCA CT,CAPE CORAL,3 Bed/2(0),"1,747",--,"$230,320.00",05/08/20
,,"$236,900.00",14538 DOLCE VISTA RD #101,FORT MYERS,2+Den/2(0),"1,776",8,"$230,500.00",11/10/20
,,"$220,000.00",4117 NE 9TH PL,CAPE CORAL,3+Den/2(0),"1,976",6,"$230,600.00",12/30/20
,,"$229,900.00",2116 SE 2ND TER,CAPE CORAL,3 Bed/2(0),"1,702",7,"$231,000.00",12/18/20
,,"$229,000.00",438 EL DORADO PKY E,CAPE CORAL,2 Bed/1(1),"1,223",6,"$231,000.00",12/04/20
,,"$225,000.00",2118 SE 3RD ST,CAPE CORAL,3 Bed/2(0),"1,461",2,"$231,000.00",11/19/20
,,"$235,000.00",18210 OAK RD,FORT MYERS,3 Bed/2(0),"1,062",2,"$231,000.00",09/28/20
,,"$238,000.00",18656 TAMPA RD,FORT MYERS,3 Bed/2(0),"1,077",2,"$231,500.00",10/22/20
,,"$235,000.00",611 SW 26TH ST,CAPE CORAL,3 Bed/2(0),"1,465",1,"$232,000.00",12/11/20
,,"$229,900.00",2114 NE 23RD AVE,CAPE CORAL,3 Bed/2(0),"1,481",20,"$232,000.00",12/04/20
,,"$229,917.00",2027 WILLOW BRANCH DR,CAPE CORAL,4 Bed/2(0),"1,926",13,"$232,000.00",09/25/20
,,"$245,900.00",18485 MIAMI BLVD,FORT MYERS,3 Bed/2(0),"1,312",3,"$232,000.00",11/27/20
,,"$229,999.00",5215 BARON ST W,LEHIGH ACRES,4 Bed/2(0),"1,672",1,"$232,000.00",10/19/20
,,"$245,900.00",14406 LILLIAN CIR,PORT CHARLOTTE,2 Bed/2(0),972,62,"$232,000.00",12/31/20
,,"$232,000.00",25672 DEEP CREEK BLVD,PUNTA GORDA,4 Bed/2(0),"2,145",--,"$232,000.00",06/26/20
,,"$225,000.00",3035 SW 15TH AVE,CAPE CORAL,3 Bed/2(0),"1,455",4,"$232,500.00",10/16/20
,,"$239,000.00",1617 BRAMAN AVE,FORT MYERS,2+Den/2(0),"1,650",17,"$232,500.00",12/18/20
,,"$232,900.00",2926 NW 27TH ST,CAPE CORAL,3 Bed/2(0),"1,461",13,"$232,900.00",12/14/20
,,"$234,900.00",1915 SW 2ND TER,CAPE CORAL,3 Bed/2(0),"1,719",8,"$233,000.00",11/11/20
,,"$250,000.00",2017 SE 29TH ST,CAPE CORAL,2 Bed/2(0),"1,181",0,"$233,000.00",10/05/20
,,"$235,000.00",3308 SW 8TH CT,CAPE CORAL,3 Bed/2(0),"1,454",0,"$233,000.00",09/28/20
,,"$255,000.00",2033 CHURCHILL AVE,LEHIGH ACRES,3 Bed/2(0),"1,401",31,"$233,000.00",11/02/20
,,"$235,565.00",6 NE 17TH AVE,CAPE CORAL,3 Bed/2(0),"1,672",3,"$233,065.00",12/28/20
,,"$225,000.00",223 SE 2ND TER,CAPE CORAL,3 Bed/2(0),"1,349",4,"$233,107.00",10/30/20
,,"$249,900.00",221 SW 29TH ST,CAPE CORAL,3 Bed/2(0),"1,927",2,"$233,277.00",10/01/20
,,"$233,600.00",3516 SW 11TH CT,CAPE CORAL,3+Den/2(0),"1,431",49,"$233,600.00",11/25/20
,,"$233,900.00",1810 NE 17TH PL,CAPE CORAL,3 Bed/2(0),"1,970",0,"$233,900.00",12/28/20
,,"$230,000.00",1416 SE 15TH ST,CAPE CORAL,3 Bed/2(0),"1,464",3,"$234,000.00",12/07/20
,,"$238,900.00",2310 SW 27TH ST,CAPE CORAL,3 Bed/2(0),"1,205",6,"$234,000.00",11/30/20
,,"$234,000.00",3831 SE 4TH AVE,CAPE CORAL,3 Bed/2(0),"1,501",3,"$234,000.00",09/28/20
,,"$229,900.00",3112 19TH ST W,LEHIGH ACRES,4+Den/2(0),"1,698",13,"$234,000.00",12/22/20
,,"$238,500.00",1833 NW 22ND AVE,CAPE CORAL,3 Bed/2(1),"1,744",2,"$234,250.00",09/28/20
,,"$234,500.00",1420 NW 8TH PL,CAPE CORAL,3 Bed/2(0),"2,016",3,"$234,500.00",12/04/20
,,"$234,710.00",3441 ANDALUSIA BLVD,CAPE CORAL,3 Bed/2(0),"1,408",40,"$234,710.00",12/22/20
,,"$239,870.00",15085 LIGUSTRUM LN,ALVA,2+Den/2(0),"1,614",35,"$234,870.00",11/04/20
,,"$234,900.00",1815 NE 26TH ST,CAPE CORAL,3+Den/2(0),"1,666",8,"$234,900.00",12/29/20
,,"$234,900.00",1154 SE 13TH ST,CAPE CORAL,2 Bed/2(0),"1,162",2,"$234,900.00",11/30/20
,,"$234,900.00",912 HANCOCK BRIDGE PKY,CAPE CORAL,3 Bed/2(1),"1,936",2,"$234,900.00",09/09/20
,,"$234,900.00",1951 VERONICA AVE,LEHIGH ACRES,4 Bed/2(0),"2,169",0,"$234,900.00",11/24/20
,,"$234,900.00",622 MORNING MIST LN,LEHIGH ACRES,3 Bed/2(1),"1,714",27,"$234,900.00",12/15/20
,,"$234,900.00",5453 CAMERON DR,AVE MARIA,3 Bed/2(1),"1,740",9,"$234,910.00",12/16/20
,,"$242,000.00",4187 LANCASTER ST,AVE MARIA,3 Bed/2(0),"1,558",8,"$235,000.00",11/13/20
,,"$235,000.00",5305 BECKTON RD,AVE MARIA,3 Bed/2(1),"1,853",28,"$235,000.00",10/29/20
,,"$229,000.00",6060 GROVE AVE,BOKEELIA,2 Bed/2(0),"1,008",4,"$235,000.00",11/16/20
,,"$235,900.00",1121 SE 22ND ST,CAPE CORAL,3 Bed/2(0),"1,716",2,"$235,000.00",12/30/20
,,"$244,900.00",1409 SW 14TH TER,CAPE CORAL,3 Bed/2(0),"1,522",7,"$235,000.00",12/31/20
,,"$239,000.00",217 NW 5TH ST,CAPE CORAL,3 Bed/2(0),"1,288",4,"$235,000.00",11/30/20
,,"$239,900.00",1027 SE 25TH LN,CAPE CORAL,3 Bed/2(0),"1,646",4,"$235,000.00",10/30/20
,,"$244,900.00",242 SW 44TH ST,CAPE CORAL,3 Bed/2(0),"1,421",6,"$235,000.00",11/16/20
,,"$235,000.00",4114 SW 15TH PL,CAPE CORAL,3 Bed/2(0),"1,620",10,"$235,000.00",11/24/20
,,"$240,000.00",1211 NW 27TH PL,CAPE CORAL,4 Bed/2(0),"1,757",1,"$235,000.00",11/05/20
,,"$239,900.00",1255 NW 22ND AVE,CAPE CORAL,3+Den/2(0),"2,048",15,"$235,000.00",11/30/20
,,"$229,800.00",2011 NE 10TH AVE,CAPE CORAL,4 Bed/2(0),"1,708",1,"$235,000.00",11/06/20
,,"$235,000.00",229 SW 32ND TER,CAPE CORAL,3 Bed/2(0),"1,649",1,"$235,000.00",10/16/20
,,"$244,400.00",622 SW 4TH ST,CAPE CORAL,4 Bed/2(0),"1,803",68,"$235,000.00",12/14/20
,,"$234,999.00",9 NW 36TH AVE,CAPE CORAL,4 Bed/2(0),"2,019",3,"$235,000.00",10/20/20
,,"$235,000.00",3305 ACAPULCO CIR,CAPE CORAL,4 Bed/2(0),"1,828",4,"$235,000.00",09/18/20
,,"$239,900.00",120 NE 13TH AVE,CAPE CORAL,3 Bed/2(0),"1,621",21,"$235,000.00",10/01/20
,,"$239,900.00",131 NW 27TH AVE,CAPE CORAL,3 Bed/2(0),"1,449",62,"$235,000.00",12/07/20
,,"$230,000.00",4202 SW 25TH PL,CAPE CORAL,3 Bed/2(0),"2,163",23,"$235,000.00",10/14/20
,,"$239,900.00",4423 SW 9TH AVE,CAPE CORAL,3+Den/2(0),"1,692",73,"$235,000.00",11/30/20
,,"$229,900.00",321 NW 9TH ST,CAPE CORAL,3 Bed/2(0),"1,544",8,"$235,000.00",09/11/20
,,"$235,000.00",2022 NE 5TH ST,CAPE CORAL,3 Bed/2(0),"1,430",0,"$235,000.00",09/28/20
,,"$249,000.00",18589 SARASOTA RD,FORT MYERS,3 Bed/2(0),"1,375",29,"$235,000.00",12/18/20
,,"$229,900.00",3709 TRACY ST,FORT MYERS,3 Bed/2(0),"1,670",2,"$235,000.00",10/20/20
,,"$235,000.00",4720 JUSTINWOOD RD,FORT MYERS,2+Den/1(0),"1,048",21,"$235,000.00",11/19/20
,,"$245,000.00",1627 RICARDO AVE,FORT MYERS,3 Bed/2(0),"1,772",16,"$235,000.00",11/20/20
,,"$229,900.00",8518 MORRIS RD,FORT MYERS,3 Bed/2(0),"1,107",3,"$235,000.00",10/23/20
,,"$239,900.00",14811 BLACKBIRD LN,FORT MYERS,3 Bed/2(0),"1,501",15,"$235,000.00",10/09/20
,,"$239,995.00",2242 INDIAN KEY DR S,HOLIDAY,3 Bed/2(0),"1,758",4,"$235,000.00",12/18/20
,,"$234,400.00",714 MOORE AVE,LEHIGH ACRES,3+Den/2(0),"2,141",9,"$235,000.00",12/18/20
,,"$235,000.00",2811 58TH ST W,LEHIGH ACRES,4+Den/2(0),"2,557",4,"$235,000.00",11/25/20
,,"$240,000.00",1008 ACACIA AVE,LEHIGH ACRES,3+Den/2(0),"1,565",2,"$235,000.00",10/29/20
,,"$220,000.00",636 HOMESTEAD RD S,LEHIGH ACRES,3+Den/2(0),"1,785",2,"$235,000.00",10/20/20
,,"$235,000.00",1115 CHIPLEY ST,LEHIGH ACRES,3+Den/2(0),"2,017",42,"$235,000.00",11/04/20
,,"$220,000.00",671 12TH AVE NE,NAPLES,3 Bed/2(0),"1,164",3,"$235,000.00",12/31/20
,,"$239,900.00",277 SABAL LAKE DR,NAPLES,2+Den/2(0),"1,509",1,"$235,000.00",10/19/20
,,"$259,000.00",1051 MICHIGAN AVE,NAPLES,3 Bed/2(0),"1,003",84,"$235,000.00",12/31/20
,,"$239,900.00",26411 BARBINOS DR,PUNTA GORDA,3 Bed/2(0),"1,680",3,"$235,000.00",08/28/20
,,"$249,000.00",2332 YORK RD,ST. JAMES CITY,1 Bed/1(0),792,9,"$235,000.00",12/09/20
,,"$235,340.00",10827 MARLBERRY WAY,NORTH FORT MYERS,3 Bed/2(0),"1,662",41,"$235,340.00",12/18/20
,,"$259,900.00",1624 NE 2ND TER,CAPE CORAL,3 Bed/2(1),"1,958",13,"$235,500.00",09/10/20
,,"$235,900.00",1947 VERONICA AVE,LEHIGH ACRES,4 Bed/2(0),"2,169",0,"$235,900.00",08/24/20
,,"$235,990.00",4335 NW 32ND ST,CAPE CORAL,3 Bed/2(0),"1,619",12,"$235,990.00",12/14/20
,,"$235,000.00",327 NW 20TH TER,CAPE CORAL,4 Bed/2(0),"1,837",5,"$236,000.00",10/13/20
,,"$229,000.00",339 SELKIRK AVE,LEHIGH ACRES,3 Bed/2(0),"1,408",8,"$236,000.00",12/07/20
,,"$229,000.00",8355 SILVER BIRCH WAY,LEHIGH ACRES,3 Bed/2(0),"1,588",14,"$236,000.00",10/23/20
,,"$235,000.00",200 HOMER AVE N,LEHIGH ACRES,4 Bed/2(0),"1,512",3,"$236,000.00",09/16/20
,,"$269,900.00",8580 PEGASUS DR,LEHIGH ACRES,4 Bed/3(0),"2,032",21,"$236,000.00",10/22/20
,,"$237,065.00",208 SW 10TH AVE,CAPE CORAL,3 Bed/2(0),"1,672",3,"$236,065.00",12/23/20
,,"$235,700.00",1903 NW 15TH ST,CAPE CORAL,3+Den/2(0),"1,942",18,"$237,000.00",12/11/20
,,"$235,000.00",1708 NE JUANITA PL,CAPE CORAL,3+Den/2(0),"2,006",5,"$237,000.00",09/25/20
,,"$249,900.00",18430 RICCARDO RD,FORT MYERS,3 Bed/2(0),"1,332",22,"$237,000.00",12/30/20
,,"$245,000.00",3201 1ST ST SW,LEHIGH ACRES,4 Bed/2(0),"1,757",4,"$237,000.00",11/30/20
,,"$237,000.00",3801 17TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,571",2,"$237,000.00",10/30/20
,,"$240,000.00",7830 KILLIAN DR,ORLANDO,3 Bed/2(0),"1,865",48,"$237,000.00",12/18/20
,,"$237,065.00",400 NW 6TH AVE,CAPE CORAL,3 Bed/2(0),"1,672",9,"$237,065.00",12/18/20
,,"$279,000.00",73 7TH ST,BONITA SPRINGS,0 Bed/0(0),"1,125",23,"$237,500.00",12/18/20
,,"$230,000.00",18477 BRADENTON RD,FORT MYERS,3 Bed/2(0),"1,202",3,"$237,500.00",11/20/20
,,"$230,000.00",174 KARLOW AVE,LEHIGH ACRES,3+Den/2(0),"1,700",2,"$237,500.00",12/03/20
,,"$237,638.00",1013 SW 12TH AVE,CAPE CORAL,3 Bed/2(0),"1,642",--,"$237,638.00",09/25/20
,,"$237,900.00",249 LISETTE ST,FORT MYERS,3 Bed/2(0),"1,461",37,"$237,900.00",12/09/20
,,"$234,900.00",4613 6TH ST W,LEHIGH ACRES,3+Den/2(0),"1,963",21,"$237,900.00",11/12/20
,,"$244,900.00",1102 NE 3RD ST,CAPE CORAL,3 Bed/2(1),"1,642",47,"$238,000.00",12/10/20
,,"$249,900.00",1402 SE 1ST TER,CAPE CORAL,3 Bed/2(0),"1,826",9,"$238,000.00",10/29/20
,,"$240,000.00",906 DEAN WAY,FORT MYERS,2 Bed/2(0),"1,279",5,"$238,000.00",10/23/20
,,"$261,000.00",17579 BRICKSTONE LOOP,FORT MYERS,3 Bed/2(1),"1,938",47,"$238,000.00",12/23/20
,,"$245,000.00",741 BOULOGNE CT,LEHIGH ACRES,3+Den/2(0),"1,791",10,"$238,000.00",10/23/20
,,"$238,900.00",3217 19TH ST SW,LEHIGH ACRES,4 Bed/2(0),"1,695",0,"$238,000.00",11/18/20
,,"$238,000.00",2918 26TH ST SW,LEHIGH ACRES,3+Den/2(0),"1,729",0,"$238,000.00",09/10/20
,,"$234,900.00",2916 26TH ST SW,LEHIGH ACRES,3+Den/2(0),"1,729",2,"$238,000.00",09/23/20
,,"$238,100.00",1917 WOODROW AVE,LEHIGH ACRES,4 Bed/2(0),"2,240",0,"$238,100.00",10/21/20
,,"$249,900.00",2705 SW 15TH PL,CAPE CORAL,5 Bed/2(0),"1,960",9,"$239,000.00",12/21/20
,,"$239,900.00",2502 SW EMBERS TER,CAPE CORAL,4 Bed/2(0),"1,648",9,"$239,000.00",12/09/20
,,"$239,000.00",5219 RUTLAND CT,CAPE CORAL,3 Bed/2(0),"1,427",10,"$239,000.00",11/30/20
,,"$239,999.00",234 NE 10TH PL,CAPE CORAL,3 Bed/2(0),"1,690",42,"$239,000.00",11/13/20
,,"$269,900.00",1414 SE 26TH TER,CAPE CORAL,3 Bed/2(0),"1,544",42,"$239,000.00",10/23/20
,,"$244,900.00",2523 SW 10TH AVE,CAPE CORAL,3 Bed/2(0),"1,731",0,"$239,000.00",09/03/20
,,"$244,850.00",1706 SE 20TH LN,CAPE CORAL,3 Bed/2(0),"1,310",4,"$239,000.00",09/18/20
,,"$239,000.00",1030 EL MAR AVE,FORT MYERS,3 Bed/2(0),"1,403",--,"$239,000.00",02/13/20
,,"$239,000.00",1678 S FOUNTAINHEAD RD,FORT MYERS,3 Bed/2(0),"1,271",1,"$239,000.00",11/06/20
,,"$239,000.00",509 JEFFERSON AVE,LEHIGH ACRES,2 Bed/2(0),"1,134",0,"$239,000.00",12/15/20
,,"$239,000.00",2900 IDA AVE N,LEHIGH ACRES,3 Bed/2(0),"2,005",10,"$239,000.00",12/11/20
,,"$239,000.00",63 SEASONS DR,PUNTA GORDA,4 Bed/2(0),"1,788",22,"$239,000.00",12/15/20
,,"$247,500.00",1858 LAKEVIEW BLVD,NORTH FORT MYERS,2+Den/2(0),"1,455",16,"$239,500.00",09/18/20
,,"$242,500.00",2130 NW 9TH AVE,CAPE CORAL,3+Den/2(0),"1,462",1,"$239,650.00",10/05/20
,,"$239,900.00",2130 NE 35TH ST,CAPE CORAL,3 Bed/2(0),"1,825",8,"$239,900.00",11/23/20
,,"$239,900.00",4316 NW 28TH ST,CAPE CORAL,4 Bed/2(0),"1,723",3,"$239,900.00",12/14/20
,,"$239,900.00",306 NW 25TH AVE,CAPE CORAL,3 Bed/2(0),"1,504",5,"$239,900.00",11/19/20
,,"$239,900.00",905 SW 11TH PL,CAPE CORAL,3 Bed/2(0),"1,598",35,"$239,900.00",12/30/20
,,"$239,900.00",13618 CHERRY TREE CT,FORT MYERS,3 Bed/2(0),"1,385",2,"$239,900.00",11/09/20
,,"$245,900.00",2197 CRYSTAL DR,FORT MYERS,3 Bed/2(0),"1,604",24,"$239,900.00",10/12/20
,,"$239,900.00",4611 5TH ST W,LEHIGH ACRES,3+Den/2(0),"1,725",0,"$239,900.00",11/13/20
,,"$239,900.00",605 E 11TH ST,LEHIGH ACRES,3 Bed/2(0),"1,586",15,"$239,900.00",11/06/20
,,"$239,900.00",30391 HOLLY RD,PUNTA GORDA,3+Den/2(0),"1,680",5,"$239,900.00",10/16/20
,,"$239,990.00",2900 SW 5TH AVE,CAPE CORAL,4 Bed/2(0),"1,712",33,"$239,990.00",11/20/20
,,"$240,000.00",27689 TENNESSEE ST,BONITA SPRINGS,3 Bed/2(0),"1,500",3,"$240,000.00",11/25/20
,,"$299,900.00",24743 RED ROBIN DR,BONITA SPRINGS,4 Bed/3(0),"2,394",3,"$240,000.00",09/25/20
,,"$247,900.00",11817 FOREST MERE DR,BONITA SPRINGS,2+Den/2(0),"1,328",41,"$240,000.00",12/15/20
,,"$239,000.00",3128 SE 8TH AVE,CAPE CORAL,3 Bed/2(0),"1,485",4,"$240,000.00",12/23/20
,,"$230,000.00",2544 SW 15TH PL,CAPE CORAL,3 Bed/2(0),"1,398",2,"$240,000.00",12/29/20
,,"$245,000.00",1228 HANCOCK BRIDGE PKY,CAPE CORAL,3 Bed/2(0),"1,417",2,"$240,000.00",12/23/20
,,"$235,900.00",3135 NE 15TH PL,CAPE CORAL,3 Bed/2(1),"1,776",8,"$240,000.00",12/22/20
,,"$239,750.00",1430 SE 34TH TER,CAPE CORAL,3 Bed/2(0),"1,284",6,"$240,000.00",12/23/20
,,"$238,500.00",3003 NW 9TH TER,CAPE CORAL,3 Bed/2(0),"2,017",2,"$240,000.00",12/08/20
,,"$249,900.00",2036 NW 17TH ST,CAPE CORAL,3 Bed/2(0),"1,721",5,"$240,000.00",10/26/20
,,"$248,900.00",3010 NW DOUGLAS CIR,CAPE CORAL,4 Bed/2(0),"2,063",15,"$240,000.00",11/02/20
,,"$241,000.00",843 NW 2ND ST,CAPE CORAL,4 Bed/2(0),"1,993",17,"$240,000.00",11/30/20
,,"$247,900.00",1610 SW 6TH AVE,CAPE CORAL,4 Bed/2(0),"1,639",54,"$240,000.00",11/12/20
,,"$239,900.00",5043 FAIRFIELD DR,FORT MYERS,2+Den/2(0),"1,461",4,"$240,000.00",12/30/20
,,"$249,000.00",8329 BUENA VISTA RD,FORT MYERS,3 Bed/2(0),"1,224",6,"$240,000.00",11/23/20
,,"$260,000.00",5529 GRANADA RD,FORT MYERS,3 Bed/3(0),"1,499",17,"$240,000.00",11/17/20
,,"$269,900.00",1803 HOUGH ST,FORT MYERS,0 Bed/1(0),"1,750",69,"$240,000.00",12/22/20
,,"$240,000.00",8323 SILVER BIRCH WAY,LEHIGH ACRES,3 Bed/2(0),"1,575",8,"$240,000.00",12/31/20
,,"$239,000.00",333 COLUMBUS BLVD S,LEHIGH ACRES,3 Bed/2(0),"1,437",3,"$240,000.00",12/28/20
,,"$225,000.00",2900 52ND ST SW,LEHIGH ACRES,4 Bed/2(0),"2,082",2,"$240,000.00",12/03/20
,,"$245,000.00",3117 SUNSHINE BLVD,LEHIGH ACRES,3 Bed/2(0),"1,494",45,"$240,000.00",12/30/20
,,"$248,000.00",1052 GENOA AVE S,LEHIGH ACRES,4 Bed/2(0),"1,819",67,"$240,000.00",12/21/20
,,"$240,000.00",1006 LAKE AVE,LEHIGH ACRES,3+Den/2(0),"1,729",0,"$240,000.00",12/24/20
,,"$249,900.00",709 CORTEZ AVE,LEHIGH ACRES,4 Bed/2(1),"2,150",15,"$240,000.00",10/26/20
,,"$239,500.00",136 BELL BLVD S,LEHIGH ACRES,3 Bed/2(0),"1,836",3,"$240,000.00",10/29/20
,,"$240,000.00",710 HIGHLAND AVE,LEHIGH ACRES,3+Den/2(0),"1,729",0,"$240,000.00",11/30/20
,,"$240,000.00",708 ADAMS AVE,LEHIGH ACRES,4 Bed/2(0),"1,980",2,"$240,000.00",09/11/20
,,"$235,000.00",4929 CORTEZ CIR,NAPLES,2+Den/2(0),"1,173",3,"$240,000.00",12/18/20
,,"$244,900.00",3660 SCHEFFLERA DR,NORTH FORT MYERS,2+Den/2(0),"1,820",12,"$240,000.00",10/29/20
,,"$249,900.00",25085 ALCAZAR DR,PUNTA GORDA,3 Bed/2(1),"1,945",0,"$240,000.00",09/22/20
,,"$234,900.00",1812 SW 1ST ST,CAPE CORAL,3+Den/2(0),"1,976",1,"$240,100.00",09/15/20
,,"$234,900.00",1133 SW 13TH ST,CAPE CORAL,3 Bed/2(0),"1,585",12,"$240,900.00",11/23/20
,,"$239,999.00",3807 HEYBURN ST,FORT MYERS,4 Bed/2(0),"1,672",22,"$240,999.00",10/23/20
,,"$239,900.00",1105 SE 16TH TER,CAPE CORAL,3 Bed/2(0),"1,572",6,"$241,000.00",12/17/20
,,"$234,750.00",3914 SW 14TH AVE,CAPE CORAL,3 Bed/2(0),"1,305",4,"$241,000.00",10/08/20
,,"$239,000.00",7563 CAPTIVA BLVD,FORT MYERS,4 Bed/2(0),"1,803",18,"$241,000.00",12/14/20
,,"$239,000.00",9734 DEERFOOT DR,FORT MYERS,3 Bed/2(0),"1,272",4,"$241,000.00",11/06/20
,,"$244,120.00",8848 CASCADE PRICE CIR,NORTH FORT MYERS,3 Bed/2(0),"1,672",84,"$241,120.00",12/11/20
