,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$229,900.00",209 LEELAND HEIGHTS BLVD W,LEHIGH ACRES,3 Bed/2(0),"1,116",8,"$230,000.00",09/06/22
,,"$219,900.00",1399 JUDDALE ST E,LEHIGH ACRES,2 Bed/1(0),"1,137",2,"$230,000.00",08/12/22
,,"$225,000.00",315 CANYON DR N,LEHIGH ACRES,2 Bed/1(0),895,5,"$230,000.00",08/16/22
,,"$230,000.00",1097 LOVELY LN,NORTH FORT MYERS,3 Bed/2(0),"1,025",7,"$230,000.00",12/08/22
,,"$220,000.00",1322 OLD BRIDGE RD,NORTH FORT MYERS,3 Bed/1(1),"1,216",32,"$230,000.00",12/09/22
,,"$235,000.00",2549 ROCK CREEK DR,PORT CHARLOTTE,2 Bed/2(0),917,51,"$230,000.00",12/22/22
,,"$224,900.00",5633 FOXLAKE DR,NORTH FORT MYERS,2 Bed/2(0),"1,021",10,"$231,000.00",09/12/22
,,"$275,000.00",4240 PALM TREE BLVD,CAPE CORAL,3 Bed/2(0),"1,615",2,"$232,000.00",11/08/22
,,"$233,500.00",1013 POINSETTIA AVE,LEHIGH ACRES,3 Bed/2(0),"1,540",0,"$233,500.00",06/20/22
,,"$239,900.00",3917 4TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,361",16,"$234,000.00",10/31/22
,,"$228,500.00",106 KERR CIR,LEHIGH ACRES,3 Bed/2(0),"1,380",0,"$234,800.00",08/19/22
,,"$234,990.00",106 SE 44TH TER,CAPE CORAL,2 Bed/2(2),"1,103",0,"$234,990.00",10/31/22
,,"$249,900.00",237 SW 38TH ST,CAPE CORAL,3 Bed/2(0),"1,205",14,"$235,000.00",11/18/22
,,"$239,900.00",2220 NE 2ND AVE,CAPE CORAL,3 Bed/2(0),"1,352",5,"$235,000.00",09/15/22
,,"$249,900.00",15826 KEY GRASS LN,FORT MYERS,2 Bed/2(0),"1,050",17,"$235,000.00",11/18/22
,,"$235,000.00",389 LORRAINE DR,FORT MYERS,3 Bed/2(0),"1,008",71,"$235,000.00",12/09/22
,,"$224,900.00",2715 LIME ST,FORT MYERS,4 Bed/2(0),"1,200",5,"$235,000.00",09/12/22
,,"$250,000.00",2207 PARKVIEW DR,FORT MYERS,3 Bed/2(0),"1,796",99,"$235,000.00",12/19/22
,,"$225,000.00",15740 CORAL VINE LN,FORT MYERS,2 Bed/2(0),"1,004",2,"$235,000.00",09/09/22
,,"$255,000.00",5594 LAREDO CT,LABELLE,3 Bed/2(0),"1,080",3,"$235,000.00",11/04/22
,,"$235,000.00",8025 MEMORY CIR,LABELLE,3 Bed/2(0),"1,076",5,"$235,000.00",09/09/22
,,"$235,000.00",11 ABACO ST,LEHIGH ACRES,3 Bed/1(0),920,6,"$235,000.00",12/23/22
,,"$259,000.00",1338 ELLENDALE CIR,LEHIGH ACRES,2+Den/2(0),"1,384",15,"$235,000.00",10/19/22
,,"$244,900.00",1321 ROOSEVELT AVE E,LEHIGH ACRES,3 Bed/1(0),"1,168",20,"$235,000.00",09/12/22
,,"$229,900.00",8641 ATHENA CT,LEHIGH ACRES,2 Bed/2(1),"1,191",1,"$235,000.00",07/25/22
,,"$205,500.00",1068 HAVEN PL,MOORE HAVEN,3 Bed/2(0),"1,226",85,"$235,000.00",11/10/22
,,"$275,000.00",11621 TOMATO RD,NAPLES,2 Bed/2(0),"1,680",20,"$235,000.00",12/08/22
,,"$235,000.00",996 JOLLY RD,NORTH FORT MYERS,3 Bed/2(0),"1,075",6,"$235,000.00",11/29/22
,,"$235,000.00", UNIVERSITY PARKWAY,SARASOTA,0 Bed/0(0),1,--,"$235,000.00",08/19/22
,,"$229,000.00",4504 E 10TH ST,LEHIGH ACRES,2 Bed/2(0),"1,008",4,"$235,870.00",12/16/22
,,"$230,000.00",814 FREDERICK REID ST E,LEHIGH ACRES,3 Bed/2(0),"1,152",6,"$235,900.00",10/21/22
,,"$237,000.00",1913 SE 15TH PL,CAPE CORAL,3 Bed/2(0),"1,280",--,"$237,000.00",12/09/22
,,"$239,900.00",7014 CALDER CT,LABELLE,3 Bed/2(0),"1,154",0,"$237,000.00",10/11/22
,,"$242,000.00",4200 SANTA BARBARA BLVD,CAPE CORAL,2 Bed/2(0),"1,257",16,"$238,000.00",08/19/22
,,"$231,000.00",1411 KIMDALE ST E,LEHIGH ACRES,2 Bed/2(0),"1,336",15,"$238,000.00",09/06/22
,,"$235,000.00",321 OHIO RD,LEHIGH ACRES,2 Bed/2(0),"1,136",8,"$238,000.00",08/12/22
,,"$239,500.00",2531 WELCH ST,FORT MYERS,3 Bed/1(0),"1,050",28,"$239,000.00",10/11/22
,,"$242,000.00",117 EDWARD AVE,LEHIGH ACRES,2 Bed/2(0),"1,200",21,"$239,000.00",12/16/22
,,"$225,000.00",615 MONTEREY AVE,CAPE CORAL,3 Bed/2(0),"1,452",4,"$240,000.00",12/20/22
,,"$250,000.00",611 MONTEREY AVE,CAPE CORAL,2 Bed/1(0),"1,240",26,"$240,000.00",12/22/22
,,"$219,900.00",1017 SW 11TH AVE,CAPE CORAL,2 Bed/2(0),"1,121",5,"$240,000.00",08/19/22
,,"$245,000.00",13447 FOURTH ST,FORT MYERS,3 Bed/1(0),"1,066",6,"$240,000.00",11/18/22
,,"$230,000.00",13631 RIVER FOREST DR,FORT MYERS,3 Bed/1(0),975,10,"$240,000.00",12/09/22
,,"$249,900.00",24 ROANOKE DR,FORT MYERS,3 Bed/2(0),"1,372",31,"$240,000.00",12/20/22
,,"$249,900.00",1435 ALCAZAR AVE,FORT MYERS,2 Bed/2(0),"1,336",11,"$240,000.00",10/11/22
,,"$230,000.00",4291 LAGG AVE,FORT MYERS,3 Bed/2(0),"1,541",3,"$240,000.00",09/14/22
,,"$249,999.00",405 LUPE ST,LABELLE,3 Bed/2(0),"1,389",28,"$240,000.00",11/30/22
,,"$245,999.00",116 HARLEY TER,LABELLE,3 Bed/2(0),"1,389",10,"$240,000.00",09/15/22
,,"$250,000.00",305 ROBERT AVE,LEHIGH ACRES,3 Bed/2(0),"1,479",3,"$240,000.00",11/23/22
,,"$239,999.00",901 WILLOW DR,LEHIGH ACRES,2 Bed/1(0),"1,176",4,"$240,000.00",11/07/22
,,"$245,000.00",801 JOEL BLVD,LEHIGH ACRES,3 Bed/2(0),"1,008",24,"$240,000.00",09/19/22
,,"$259,000.00",406 CACTUS CIR,LEHIGH ACRES,2 Bed/2(0),"1,000",11,"$240,000.00",08/24/22
,,"$235,000.00",1416 HUNTDALE ST E,LEHIGH ACRES,2+Den/1(1),926,0,"$240,000.00",08/15/22
,,"$250,000.00",3505 20TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,204",6,"$240,000.00",08/17/22
,,"$240,000.00",709 5TH AVE,LEHIGH ACRES,3 Bed/2(0),"1,416",12,"$240,000.00",07/13/22
,,"$250,000.00",1301 THOMPSON ST,NORTH FORT MYERS,3 Bed/3(0),"1,911",7,"$240,000.00",12/02/22
,,"$239,000.00",204 CRESCENT LAKE DR,NORTH FORT MYERS,3 Bed/1(0),"1,040",4,"$240,000.00",09/19/22
,,"$240,000.00",430 PALMETTO DR,PORT CHARLOTTE,3 Bed/1(1),989,--,"$240,000.00",05/03/22
,,"$259,900.00",5505 SWAYING PALM DR,PUNTA GORDA,2+Den/2(0),"1,056",30,"$240,000.00",08/25/22
,,"$249,000.00",755 JARMILLA LN,FORT MYERS,3 Bed/2(0),"1,196",27,"$241,300.00",10/26/22
,,"$237,500.00",16750 CARMEN AVE,FORT MYERS,2 Bed/2(0),"1,102",6,"$241,500.00",12/30/22
,,"$248,000.00",3 CASTLEBAR CIR,FORT MYERS,3 Bed/2(0),"1,092",2,"$241,500.00",08/08/22
,,"$350,000.00",4572 31 PL SW,NAPLES,3 Bed/3(0),"1,352",52,"$241,611.00",10/26/22
,,"$255,900.00",12 MASSACHUSETTS RD,LEHIGH ACRES,3 Bed/1(0),"1,275",8,"$242,000.00",09/30/22
,,"$322,500.00",224 SE 1ST ST,CAPE CORAL,3 Bed/2(0),"1,489",21,"$242,500.00",10/31/22
,,"$239,900.00",2419 PARKVIEW DR,FORT MYERS,2 Bed/1(0),997,11,"$242,500.00",09/13/22
,,"$243,000.00",2908 BRIAN AVE S,LEHIGH ACRES,3 Bed/1(0),"1,215",11,"$243,000.00",08/17/22
,,"$265,000.00",2916 22ND ST SW,LEHIGH ACRES,3 Bed/2(0),"1,138",3,"$244,000.00",09/16/22
,,"$235,000.00",1920 FRENCH ST,FORT MYERS,3 Bed/1(0),"1,157",1,"$245,000.00",10/31/22
,,"$250,000.00",3843 PEARL ST,FORT MYERS,3 Bed/2(0),"1,276",0,"$245,000.00",08/19/22
,,"$250,000.00",6025 KUMQUAT CIR,LABELLE,3 Bed/2(0),"1,294",6,"$245,000.00",08/12/22
,,"$250,000.00",414 GLENDALE AVE,LEHIGH ACRES,3 Bed/2(0),"1,212",3,"$245,000.00",11/18/22
,,"$245,000.00",5401 2ND ST W,LEHIGH ACRES,3 Bed/2(0),"1,100",9,"$245,000.00",11/17/22
,,"$265,000.00",5902 JUNE AVE N,LEHIGH ACRES,3 Bed/2(0),"1,296",10,"$245,000.00",10/12/22
,,"$264,999.00",3208 38TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,497",54,"$245,000.00",11/21/22
,,"$239,995.00",113 WATERVIEW AVE,LEHIGH ACRES,2 Bed/2(0),"1,354",14,"$245,000.00",09/26/22
,,"$255,000.00",909 SALLY AVE N,LEHIGH ACRES,3 Bed/2(0),"1,156",37,"$245,000.00",12/13/22
,,"$249,900.00",54 DONALD AVE S,LEHIGH ACRES,3 Bed/2(0),"1,124",5,"$245,000.00",09/16/22
,,"$230,000.00",3937 CORVETTE LN,NORTH PORT,2 Bed/2(0),894,1,"$245,000.00",08/25/22
,,"$253,000.00",13313 MENORAH DR,PUNTA GORDA,2 Bed/2(0),912,6,"$245,000.00",08/31/22
,,"$229,900.00",4204 22ND ST SW,LEHIGH ACRES,3 Bed/1(0),912,42,"$245,572.00",11/15/22
,,"$287,000.00",625 TROPICANA PKY E,CAPE CORAL,3 Bed/2(0),"1,296",65,"$247,000.00",09/23/22
,,"$245,000.00",240 GROUND DOVE CIR,LEHIGH ACRES,2 Bed/2(0),"1,319",7,"$247,000.00",10/17/22
,,"$247,500.00",3719 MICHIGAN AVE,FORT MYERS,4 Bed/2(0),"1,166",82,"$247,500.00",12/14/22
,,"$259,000.00",1130 SERENITY LN,IMMOKALEE,3 Bed/2(0),"1,470",65,"$247,500.00",11/08/22
,,"$240,000.00",13932 NASSAU ST,FORT MYERS,2 Bed/1(0),"1,066",0,"$248,000.00",09/27/22
,,"$248,900.00",808 W ALVERDEZ AVE,CLEWISTON,2 Bed/2(0),"1,452",28,"$249,000.00",10/18/22
,,"$249,000.00",1538 CANAL ST,LEHIGH ACRES,2 Bed/2(0),"1,479",21,"$249,000.00",08/31/22
,,"$313,000.00",2551 TAMARIND ST,ST. JAMES CITY,3 Bed/1(0),"1,162",71,"$249,000.00",09/26/22
,,"$249,900.00",5403 WINKLER RD,FORT MYERS,3 Bed/1(1),"1,568",7,"$249,900.00",12/19/22
,,"$249,900.00",14037 CARIBBEAN BLVD,FORT MYERS,3 Bed/2(0),988,11,"$249,900.00",10/14/22
,,"$239,900.00",13044 2ND ST,FORT MYERS,3 Bed/2(0),"1,318",7,"$249,900.00",09/07/22
,,"$249,900.00",10715 GUAVATREE CT,LEHIGH ACRES,2 Bed/3(0),992,7,"$249,900.00",11/09/22
,,"$99,000.00",1965 45TH TER SW,NAPLES,3 Bed/2(0),"1,186",3,"$249,900.00",12/16/22
,,"$249,900.00",26309 DEER RD,PUNTA GORDA,3 Bed/2(0),"1,148",4,"$249,900.00",09/01/22
,,"$250,000.00",3234 N COLTON RD,AVON PARK,3 Bed/2(0),"1,595",0,"$250,000.00",04/25/22
,,"$250,000.00",4748 PEMBROOKE LANE,BONITA SPRINGS,3 Bed/2(0),"1,232",1,"$250,000.00",11/16/22
,,"$250,000.00",3427 SW 7TH PL,CAPE CORAL,3 Bed/2(0),"1,216",1,"$250,000.00",12/14/22
,,"$315,000.00",308 EL DORADO PKWY W,CAPE CORAL,3 Bed/2(0),"1,297",4,"$250,000.00",12/05/22
,,"$249,900.00",1406 NE 5TH LN,CAPE CORAL,2 Bed/1(0),"1,100",4,"$250,000.00",12/02/22
,,"$300,000.00",1419 SE 33RD TER,CAPE CORAL,3 Bed/2(0),"1,440",9,"$250,000.00",12/01/22
,,"$280,000.00",634 NE 15TH CT,CAPE CORAL,2 Bed/2(0),"1,233",58,"$250,000.00",09/23/22
,,"$299,000.00",1313 SW 25TH TER,CAPE CORAL,3 Bed/2(0),"1,777",60,"$250,000.00",09/21/22
,,"$250,000.00",6003 DEER RUN,FORT MYERS,4 Bed/3(0),"1,976",0,"$250,000.00",10/25/22
,,"$305,000.00",12451 SHAWNEE RD,FORT MYERS,3 Bed/2(0),"2,112",2,"$250,000.00",11/17/22
,,"$250,000.00",821 CAYCE LN,FORT MYERS,3+Den/2(0),"1,582",8,"$250,000.00",09/14/22
,,"$250,000.00",4625 MAPLE CT,FORT MYERS,3 Bed/2(0),"1,008",2,"$250,000.00",08/10/22
,,"$249,950.00",12420 RIVER RD N,FORT MYERS,3+Den/2(0),"1,275",5,"$250,000.00",09/21/22
,,"$235,000.00",3446 DALE ST,FORT MYERS,3 Bed/2(0),"1,467",22,"$250,000.00",09/16/22
,,"$279,900.00",5005 DANIA CIR,LABELLE,3 Bed/2(0),"1,212",41,"$250,000.00",11/07/22
,,"$250,000.00",655 JESSIE LN,LEHIGH ACRES,4 Bed/2(0),"1,130",5,"$250,000.00",12/07/22
,,"$249,900.00",3207 1ST ST SW,LEHIGH ACRES,4 Bed/2(0),"1,501",22,"$250,000.00",11/21/22
,,"$245,000.00",3510 3RD ST SW,LEHIGH ACRES,3 Bed/1(1),"1,436",35,"$250,000.00",12/07/22
,,"$249,999.00",2251 10TH TER,LEHIGH ACRES,2 Bed/2(0),"1,260",46,"$250,000.00",12/09/22
,,"$340,000.00",4202 16TH ST SW,LEHIGH ACRES,3+Den/2(0),"1,609",54,"$250,000.00",12/13/22
,,"$248,000.00",1015 CHAPLIN AVE,LEHIGH ACRES,2 Bed/1(0),"1,095",1,"$250,000.00",10/07/22
,,"$259,900.00",327 ALLENWOOD AVE,LEHIGH ACRES,2 Bed/2(0),"1,318",32,"$250,000.00",11/18/22
,,"$245,000.00",802 COOLIDGE AVE,LEHIGH ACRES,2+Den/1(1),"1,088",37,"$250,000.00",11/18/22
,,"$245,000.00",475 GRENIER DR,NORTH FORT MYERS,3 Bed/2(0),912,1,"$250,000.00",12/02/22
,,"$249,900.00",971 ORANGE BLOSSOM LN,NORTH FORT MYERS,3 Bed/1(0),920,3,"$250,000.00",08/22/22
,,"$209,000.00",3701 TEMPLE ST,TAMPA,3 Bed/1(0),"1,056",0,"$250,000.00",05/27/22
,,"$245,000.00",4003 S EDGEWATER CIR,LABELLE,3 Bed/2(0),"1,332",6,"$251,000.00",12/14/22
,,"$270,000.00",19749 MIDWAY BLVD,PORT CHARLOTTE,3 Bed/2(0),"1,232",29,"$251,000.00",10/17/22
,,"$275,000.00",6055 MACBETH LN,FORT MYERS,3 Bed/2(0),"1,494",49,"$252,000.00",11/30/22
,,"$249,900.00",2220 SAFE HARBOUR CT,ALVA,3 Bed/2(0),"1,222",11,"$253,000.00",09/30/22
,,"$275,000.00",2018 SW 32ND ST,CAPE CORAL,3 Bed/2(0),"1,691",3,"$253,000.00",12/29/22
,,"$265,000.00",6030 MACBETH LN,FORT MYERS,3 Bed/2(0),"1,551",4,"$253,000.00",12/19/22
,,"$450,000.00",8850 WOODGATE DR,FORT MYERS,3 Bed/2(0),"1,650",104,"$253,000.00",10/28/22
,,"$269,900.00",674 MORNINGMIST LN,LEHIGH ACRES,2 Bed/2(0),"1,520",31,"$253,000.00",12/12/22
,,"$290,000.00",4100 35TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,193",28,"$253,000.00",08/26/22
,,"$270,000.00",17585 TAYLOR DR,FORT MYERS,3 Bed/2(0),"1,598",26,"$255,000.00",12/28/22
,,"$264,900.00",15876 WILLOUGHBY LN,FORT MYERS,2 Bed/1(0),857,3,"$255,000.00",12/12/22
,,"$260,000.00",2980 MEADOW AVE,FORT MYERS,3 Bed/2(0),"1,590",56,"$255,000.00",12/08/22
,,"$255,000.00",1832 VERNEY ST,LEHIGH ACRES,3 Bed/2(0),"1,512",0,"$255,000.00",11/18/22
,,"$259,900.00",1048 MARATHON AVE,LEHIGH ACRES,3 Bed/2(0),"1,141",22,"$255,000.00",12/13/22
,,"$310,000.00",715 DELRIDGE AVE S,LEHIGH ACRES,3 Bed/2(1),"2,229",12,"$255,000.00",11/15/22
,,"$265,000.00",1439 CAYWOOD CIR N,LEHIGH ACRES,2 Bed/2(0),"1,067",34,"$255,000.00",09/22/22
,,"$350,000.00",2585 3RD ST,MATLACHA,2 Bed/2(0),936,2,"$255,000.00",12/16/22
,,"$240,000.00",3605 SE 4TH AVE,CAPE CORAL,3 Bed/2(0),"1,500",6,"$255,900.00",12/05/22
,,"$270,000.00",1027 ALVIN AVE,LEHIGH ACRES,3 Bed/2(0),"1,122",8,"$256,000.00",08/25/22
,,"$255,333.00",126 STETSON ST,LEHIGH ACRES,3 Bed/2(0),"1,092",50,"$256,000.00",10/14/22
,,"$279,900.00",17042 WAYZATA CT,NORTH FORT MYERS,3 Bed/2(0),"1,969",36,"$256,000.00",11/30/22
,,"$249,900.00",4544 SPRINGVIEW CIR,LABELLE,2+Den/2(0),"1,344",25,"$257,000.00",11/07/22
,,"$250,000.00",403 PENN RD W,LEHIGH ACRES,2 Bed/2(0),965,7,"$257,000.00",10/18/22
,,"$262,900.00",3504 15TH ST SW,LEHIGH ACRES,3 Bed/2(0),"1,180",9,"$257,000.00",07/28/22
,,"$279,000.00",3001 SW 8TH CT,CAPE CORAL,3 Bed/2(0),"1,287",15,"$257,250.00",07/25/22
,,"$285,000.00",1541 CRESTWOOD CIR N,LEHIGH ACRES,3 Bed/2(0),"1,434",8,"$258,000.00",08/22/22
,,"$279,500.00",2331 VALPARAISO BLVD,NORTH FORT MYERS,2 Bed/2(0),"1,265",16,"$259,000.00",10/11/22
,,"$259,000.00",1031 RIDGEWAY DR,NORTH FORT MYERS,2 Bed/2(0),"1,153",3,"$259,000.00",08/31/22
,,"$279,000.00",352 MANLY ST,PORT CHARLOTTE,2 Bed/1(1),956,14,"$259,000.00",12/21/22
,,"$259,900.00",5225 YORK CT,CAPE CORAL,3 Bed/2(0),"1,370",1,"$259,900.00",12/28/22
,,"$259,900.00",1609 KAREN AVE S,LEHIGH ACRES,3 Bed/2(0),"1,180",16,"$259,900.00",11/18/22
,,"$259,900.00",436 VALLEY DR,LEHIGH ACRES,3 Bed/1(0),"1,008",15,"$259,900.00",10/28/22
,,"$274,900.00",3527 SE 2ND AVE,CAPE CORAL,3 Bed/2(0),"1,444",2,"$260,000.00",11/11/22
,,"$324,980.00",4005 SW 2ND CT,CAPE CORAL,3 Bed/2(0),"1,260",10,"$260,000.00",08/12/22
,,"$274,900.00",705 SE 10TH PL,CAPE CORAL,3 Bed/2(0),"1,226",27,"$260,000.00",08/11/22
,,"$275,500.00",1731 CORNWALLIS PKY,CAPE CORAL,2 Bed/1(0),"1,029",13,"$260,000.00",08/12/22
,,"$275,000.00",7217 JASMINE RD,FORT MYERS,3+Den/2(0),"1,392",0,"$260,000.00",11/28/22
,,"$259,900.00",10850 SANDIN RD,FORT MYERS,3 Bed/2(0),"1,228",5,"$260,000.00",11/15/22
,,"$300,000.00",7246 JONAS RD,FORT MYERS,3 Bed/2(0),"1,586",26,"$260,000.00",11/15/22
,,"$260,000.00",4020 S EDGEWATER CIR,LABELLE,3 Bed/2(0),"1,453",93,"$260,000.00",12/22/22
,,"$249,900.00",103 CLAYTON AVE,LEHIGH ACRES,3 Bed/2(0),"1,044",5,"$260,000.00",12/27/22
,,"$260,000.00",184 KARLOW AVE,LEHIGH ACRES,2 Bed/2(0),"1,056",3,"$260,000.00",12/23/22
,,"$249,900.00",1117 RANDLETREE ST E,LEHIGH ACRES,3 Bed/2(0),"1,218",7,"$260,000.00",10/12/22
,,"$265,000.00",501 PARKSIDE ST,LEHIGH ACRES,3 Bed/2(0),"1,392",4,"$260,000.00",10/11/22
,,"$260,000.00",803 MONET ST,LEHIGH ACRES,2 Bed/1(1),"1,072",24,"$260,000.00",10/19/22
,,"$269,900.00",2404 CONCORD AVE N,LEHIGH ACRES,2 Bed/2(0),"1,108",14,"$260,000.00",09/16/22
,,"$275,000.00",1317 THOMPSON ST,NORTH FORT MYERS,2 Bed/2(0),"1,338",1,"$260,000.00",11/15/22
,,"$299,000.00",4635 ROCKWOOD CIR,NORTH FORT MYERS,4 Bed/3(0),"1,622",43,"$260,000.00",11/01/22
,,"$279,900.00",223 BECKLEY DR,LEHIGH ACRES,3+Den/2(0),"1,620",8,"$261,000.00",08/17/22
,,"$349,700.00",2612 6TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,439",1,"$262,000.00",08/31/22
,,"$259,900.00",4808 6TH ST W,LEHIGH ACRES,3 Bed/2(0),"1,056",6,"$262,301.00",12/14/22
,,"$274,900.00",5419 HENLEY ST,BOKEELIA,2 Bed/1(0),828,3,"$262,500.00",12/06/22
,,"$327,708.00",26843 OUR CT,BONITA SPRINGS,3 Bed/2(0),"1,560",41,"$262,700.00",09/23/22
,,"$259,900.00",218 NE 10TH PL,CAPE CORAL,3 Bed/2(0),"1,146",2,"$263,000.00",09/23/22
,,"$260,000.00",2222 WILLARD ST,FORT MYERS,3 Bed/1(1),"1,665",17,"$263,000.00",09/02/22
,,"$260,000.00",1019 NORTH AVE,LEHIGH ACRES,3 Bed/2(0),"1,092",2,"$263,500.00",10/11/22
,,"$264,900.00",2905 66TH ST W,LEHIGH ACRES,3+Den/2(0),"1,144",8,"$264,000.00",10/31/22
,,"$269,000.00",1147 SW 47TH ST,CAPE CORAL,3 Bed/2(0),"1,346",36,"$265,000.00",12/28/22
,,"$276,400.00",1124 NE 36TH TER,CAPE CORAL,3 Bed/2(0),"1,540",0,"$265,000.00",08/02/22
,,"$280,000.00",2012 NE 14TH TER,CAPE CORAL,3 Bed/2(0),"1,373",13,"$265,000.00",08/22/22
,,"$262,000.00",1900 NE 5TH CT,CAPE CORAL,3 Bed/1(0),"1,137",2,"$265,000.00",07/29/22
,,"$299,900.00",17331 MEADOW LAKE CIR,FORT MYERS,3 Bed/2(0),"1,497",8,"$265,000.00",11/21/22
,,"$275,000.00",870 RUE LABEAU CIR,FORT MYERS,3 Bed/2(0),"1,697",2,"$265,000.00",10/04/22
,,"$265,000.00",2249 FRANKLIN ST,FORT MYERS,4 Bed/2(1),"2,103",--,"$265,000.00",06/22/22
,,"$279,900.00",9027 E CROW CIR,LABELLE,3 Bed/2(0),"1,212",63,"$265,000.00",10/11/22
,,"$270,000.00",3405 E 10TH ST,LEHIGH ACRES,3 Bed/2(0),"1,296",8,"$265,000.00",10/17/22
,,"$260,000.00",504 PENNVIEW AVE,LEHIGH ACRES,2+Den/2(0),"1,396",2,"$265,000.00",09/09/22
,,"$265,000.00",305 E BOUGAINVILLEA RD,LEHIGH ACRES,3 Bed/2(0),"1,291",30,"$265,000.00",11/16/22
,,"$270,000.00",921 ANTHONY ST E,LEHIGH ACRES,3 Bed/2(0),"1,332",23,"$265,000.00",09/08/22
,,"$270,000.00",708 FOXTAIL ST E,LEHIGH ACRES,3 Bed/2(0),"1,100",21,"$265,000.00",07/22/22
,,"$270,000.00",162 5TH ST,NAPLES,3 Bed/2(0),"1,144",1,"$265,000.00",12/28/22
,,"$269,000.00",1293 DORCHESTER ST,PORT CHARLOTTE,2 Bed/2(0),"1,282",6,"$265,000.00",08/09/22
,,"$249,000.00",26881 RIVERSIDE DR,BONITA SPRINGS,3 Bed/2(0),"1,238",3,"$267,000.00",11/21/22
,,"$267,400.00",1022 BABE ST E,LEHIGH ACRES,4+Den/3(0),"2,265",0,"$267,400.00",12/03/22
,,"$267,815.00",2417 SW 11TH AVE,CAPE CORAL,3 Bed/2(0),"1,637",--,"$267,815.00",03/30/22
,,"$279,900.00",8813 SOMERSET BLVD,FORT MYERS,2 Bed/2(0),"1,201",7,"$268,000.00",11/22/22
,,"$309,000.00",12340 CIRCUIT DR,PUNTA GORDA,3 Bed/2(0),"1,224",14,"$268,000.00",08/11/22
,,"$295,000.00",1421 NE 5TH TER,CAPE CORAL,3 Bed/2(0),"1,186",5,"$269,000.00",08/10/22
,,"$269,000.00",4527 SE 11TH PL,CAPE CORAL,2 Bed/2(0),"1,163",11,"$269,000.00",08/30/22
,,"$269,000.00",14031 MARQUETTE BLVD,FORT MYERS,2+Den/2(0),"1,248",11,"$269,000.00",11/22/22
,,"$269,000.00",19378 CORALTREE CT,LEHIGH ACRES,3 Bed/2(0),"1,108",23,"$269,000.00",11/14/22
,,"$269,300.00",1000 NW 19TH AVE,CAPE CORAL,3 Bed/2(0),"1,642",--,"$269,300.00",12/30/22
,,"$269,900.00",2008 S MONTANA CIR,LABELLE,3 Bed/2(0),"1,350",2,"$269,900.00",09/19/22
,,"$265,000.00",2315 TRUMAN AVE,ALVA,3 Bed/2(1),"1,624",9,"$270,000.00",10/21/22
,,"$275,000.00",27041 LAVINKA ST,BONITA SPRINGS,3 Bed/2(0),"1,426",5,"$270,000.00",12/29/22
,,"$279,900.00",2201 NE 8TH PL,CAPE CORAL,3 Bed/2(0),"1,081",13,"$270,000.00",09/20/22
,,"$260,000.00",3021 NE 2ND AVE,CAPE CORAL,4 Bed/2(0),"1,211",6,"$270,000.00",09/09/22
,,"$279,900.00",2505 NW 28TH ST,CAPE CORAL,3 Bed/2(0),"1,199",20,"$270,000.00",08/18/22
,,"$279,900.00",3308 SW 15TH PL,CAPE CORAL,3 Bed/2(0),"1,226",70,"$270,000.00",09/29/22
,,"$285,000.00",4803 HAGER CT,FORT MYERS,3 Bed/1(0),988,4,"$270,000.00",12/19/22
,,"$265,000.00",725 FARGO DR,FORT MYERS,3 Bed/2(0),"1,258",2,"$270,000.00",11/28/22
,,"$275,000.00",324 BROADVIEW DR,FORT MYERS,3 Bed/2(0),"1,625",0,"$270,000.00",10/19/22
,,"$284,000.00",2218 CHANDLER AVE,FORT MYERS,2+Den/1(0),"1,044",6,"$270,000.00",08/29/22
,,"$280,000.00",4938 JEANNIE LN,FORT MYERS,4 Bed/2(0),"1,556",7,"$270,000.00",08/17/22
,,"$274,999.00",9006 W JUSTICE CIR,LABELLE,4 Bed/2(0),"1,499",85,"$270,000.00",12/30/22
,,"$270,000.00",3214 VERA CT,LEHIGH ACRES,3+Den/2(0),"1,777",7,"$270,000.00",12/29/22
,,"$270,000.00",4004 21ST ST SW,LEHIGH ACRES,3 Bed/2(0),"1,132",6,"$270,000.00",12/12/22
,,"$269,900.00",714 DANTE AVE S,LEHIGH ACRES,3 Bed/2(0),"1,401",4,"$270,000.00",10/14/22
,,"$269,900.00",901 BOUGAINVILLEA RD E,LEHIGH ACRES,4 Bed/2(0),"1,466",18,"$270,000.00",11/23/22
,,"$275,000.00",19498 POPPYTREE CT,LEHIGH ACRES,3 Bed/2(0),"1,176",76,"$270,000.00",12/30/22
,,"$279,990.00",3711 19TH ST SW,LEHIGH ACRES,4 Bed/2(0),"1,362",25,"$270,000.00",10/14/22
,,"$270,000.00",100 TERRY AVE N,LEHIGH ACRES,3 Bed/2(0),"1,307",5,"$270,000.00",08/31/22
,,"$270,000.00",3198 WAYMAN RD,MOORE HAVEN,2 Bed/2(0),"1,862",--,"$270,000.00",11/30/22
